TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
685 0.0051751 0.0193558 62.2483
686 0.0058829 0.0184603 62.3228
687 0.0054492 0.0212355 62.3998
688 0.0066646 0.0267951 62.4834
689 0.0061615 0.0436165 62.5834
690 0.0060812 0.0281138 62.6678
691 0.0054241 0.0200187 62.7434
692 0.0051603 0.0223907 62.8212
693 0.0052334 0.0307469 62.9074
694 0.0063109 0.032753 62.9966
695 0.0062035 0.0281506 63.0812
696 0.0054257 0.0269162 63.1637
697 0.0182081 0.0247745 63.2568
698 0.0052456 0.0189087 63.3312
699 0.0055457 0.020077 63.407
700 0.0048035 0.0220452 63.484
701 0.0046106 0.0173599 63.5561
702 0.0046931 0.0171514 63.6282
703 0.0054133 0.0205917 63.7044
704 0.0048787 0.0270584 63.7865
705 0.005307 0.0175344 63.8596
706 0.0053448 0.0214939 63.9365
707 0.0047693 0.0188928 64.0104
708 0.0054199 0.0370615 64.1031
709 0.0047011 0.0212204 64.1792
710 0.0053609 0.0170115 64.2517
711 0.0046483 0.0197804 64.3263
712 0.0047702 0.0239574 64.4052
713 0.0045101 0.0187294 64.4787
714 0.0048683 0.0191637 64.5529
715 0.0048119 0.0236714 64.6316
716 0.0052191 0.0226834 64.7097
717 0.0044258 0.0180198 64.7831
718 0.0089648 0.0203285 64.8626
719 0.0048623 0.0392526 64.9572
720 0.0218709 0.0359823 65.0652
721 0.0073088 0.0512371 65.174
722 0.0044484 0.0216894 65.2503
723 0.0044771 0.0224429 65.3274
724 0.017874 0.046173 65.4417
725 0.0044979 0.0253752 65.5217
726 0.0043646 0.0229368 65.5992
727 0.0063135 0.0309057 65.6866
728 0.0041128 0.0259792 65.767
729 0.0094242 0.020398 65.847
730 0.0048049 0.022298 65.9243
731 0.0037331 0.034743 66.0129
732 0.0040684 0.0728542 66.1401
733 0.0223706 0.0361921 66.2488
734 0.005056 0.0319993 66.3361
735 0.0036555 0.0393831 66.4293
736 0.0037176 0.0652482 66.6073
737 0.0034588 0.0285193 66.6895
738 0.003231 0.0242987 66.7673
739 0.0032243 0.0221531 66.8428
